respondent_id,h1n1_vaccine,seasonal_vaccine
32169,0.1790509471162284,0.40125384226539773
32170,0.5737013665634344,0.8689637286177148
32171,0.01656205338409204,0.7397350381237697
32172,0.797264338793753,0.9188221005174385
32173,0.15672674339022005,0.6678876090621344
32174,0.13914910136791972,0.2053483693131139
32175,0.22156006580352566,0.8144784985181176
32176,0.6880491795026457,0.89170167807112
32177,0.08300879374648935,0.6522586306717677
32178,0.0755495258387146,0.272929042161863
32179,0.10703998667082128,0.5917931339606366
32180,0.12149231653532482,0.4715690757260538
32181,0.05879768689997762,0.3558221059547012
32182,0.10165864686151943,0.3270472469298508
32183,0.2695533872308278,0.91203529205807
32184,0.1163108005753515,0.5137957139615094
32185,0.5282273370667989,0.6237753680015045
32186,0.16110749711944683,0.4199900353344081
32187,0.16290891271051766,0.32367694617256426
32188,0.31887441240040953,0.5280950332452963
32189,0.3564372115234928,0.7077226436699418
32190,0.1807782145765041,0.37135850968127937
32191,0.11752745043571024,0.2467254540261894
32192,0.01579378646602064,0.3339740185080675
32193,0.05105010616665503,0.1357863400662652
32194,0.01693615978542081,0.0583566306431422
32195,0.11982174707013321,0.29345262514073733
32196,0.41334932382496387,0.5271544014578408
32197,0.028685757896540733,0.1223646146338532
32198,0.5323726635091046,0.8456310112469639
32199,0.7289424192818303,0.9503937166271927
32200,0.4026068936264954,0.6802770093881556
32201,0.17727195071814936,0.5523920092386371
32202,0.08492861596704222,0.8869013739831532
32203,0.24879937560875312,0.8399364400660677
32204,0.16188276487361009,0.30508496556156806
32205,0.21161508602277646,0.8106545818821435
32206,0.045346577641694884,0.5243606032092087
32207,0.7030874000747478,0.835610321457368
32208,0.08065984518365547,0.3066261746122696
32209,0.0325653063855913,0.12180988033751114
32210,0.043055272406153984,0.7353978285202338
32211,0.06162257127731496,0.0579589992798501
32212,0.01693615978542081,0.19794372391653536
32213,0.052749573643080735,0.14971611028569973
32214,0.06513488875948509,0.22668362085191482
32215,0.3252242841493302,0.49309625085612213
32216,0.8500927040734546,0.8711111860198008
32217,0.09236810390425733,0.3698415897421557
32218,0.14062195600176836,0.7861537236335222
32219,0.1231874317982016,0.3375267456467688
32220,0.5432361426820821,0.7109879330743144
32221,0.46701832656973946,0.6460315256738371
32222,0.0497512244319593,0.14823567291826228
32223,0.3098413598714738,0.8144784985181176
32224,0.5685605546311906,0.8054449182397144
32225,0.23607617512129125,0.2659994812074851
32226,0.3483175830884798,0.8974172815362716
32227,0.11752745043571024,0.3339740185080675
32228,0.7706198053913258,0.7538694386345389
32229,0.012583375365766836,0.2830235058948504
32230,0.08039116624563412,0.20662563302694462
32231,0.30591671155579697,0.6242728697565356
32232,0.3962458483931352,0.6519453126329848
32233,0.014485214234603982,0.4094940737731316
32234,0.10703998667082128,0.38215930266634984
32235,0.2367397651655371,0.6765429671715849
32236,0.12464239226510587,0.9128563246576349
32237,0.7289999178418429,0.8808560087715605
32238,0.015238620354033353,0.061917489091676825
32239,0.024392157032155172,0.06922134674302152
32240,0.0502882448352244,0.34097316333114486
32241,0.5628922356266947,0.7226933433539002
32242,0.06535908768574786,0.5171480265152975
32243,0.0063857281615730035,0.07206232869849007
32244,0.045739051325759505,0.20650171787426883
32245,0.15973917398181778,0.4645069204340595
32246,0.4388984805698553,0.6792885714437741
32247,0.09920265524396922,0.7958191363265422
32248,0.5139767345643029,0.8893032021702945
32249,0.08905050571098833,0.4407181402312545
32250,0.040585246165395876,0.06361480447983524
32251,0.13988985130807693,0.2624890355214817
32252,0.5423355904604804,0.6519453126329848
32253,0.10674032294337649,0.2742261254975328
32254,0.06708154102800347,0.19020442483230893
32255,0.0931259643274078,0.7087045612692917
32256,0.28662599817406453,0.5836943130561042
32257,0.10591887280836168,0.49388092630275743
32258,0.10887824754405712,0.237430408929498
32259,0.10428177805811606,0.7439906668722437
32260,0.09280422806686241,0.5416938148604156
32261,0.10051796457297407,0.5824712933265673
32262,0.008083490535548892,0.06011520813178155
32263,0.08199632381182323,0.2830235058948504
32264,0.07629654940075518,0.20821098727907195
32265,0.2695533872308278,0.8858663785519229
32266,0.10428177805811606,0.697448504405345
32267,0.2148172342827417,0.3752354248988063
32268,0.09236810390425733,0.4654766791322515
32269,0.3328324698553069,0.5548836755677241
32270,0.43282655410660686,0.5358890810716606
32271,0.47186596865542496,0.7494208396266026
32272,0.017133471944228762,0.5056679589094645
32273,0.12634446170782157,0.42188427219930513
32274,0.2844184741397601,0.8224581156343271
32275,0.11141148935985086,0.566037953237039
32276,0.39212165216548567,0.2624890355214817
32277,0.17113719134748354,0.5529123034288653
32278,0.0645451194119456,0.24996069434313584
32279,0.032809897215290484,0.11068145900673283
32280,0.3098413598714738,0.21936700257593814
32281,0.7200317224228532,0.8523610811690727
32282,0.19620880347703418,0.22668362085191482
32283,0.17166426098302742,0.8081129529701261
32284,0.6900469490140336,0.8292775036166228
32285,0.2367397651655371,0.5122723311020168
32286,0.11715644824551441,0.5112280020163698
32287,0.06932315322365415,0.5677997136012227
32288,0.09759124617816163,0.3567122878238321
32289,0.31554025744911224,0.5243606032092087
32290,0.038390770318522116,0.11068145900673283
32291,0.332008897383838,0.33982883682685633
32292,0.21161508602277646,0.3612056721009419
32293,0.3718644074323789,0.8400510149468607
32294,0.17743820383940506,0.22944465491710936
32295,0.1195217115372598,0.28506009103914254
32296,0.10568586818848034,0.5270364249058941
32297,0.3911003588321851,0.8719011503063718
32298,0.027459893004284024,0.09006489814401679
32299,0.16692879779460965,0.2644834549591203
32300,0.028158654627151447,0.08695523297436138
32301,0.13549972746243022,0.24864067731949827
32302,0.06890748250262552,0.281388177947493
32303,0.20339248218231476,0.4110386141440459
32304,0.07578333216628702,0.22668362085191482
32305,0.08839949377639894,0.40855291808676697
32306,0.5109612179380919,0.7970905527706821
32307,0.006106847189395266,0.057175543840975604
32308,0.2874571067694768,0.760320595596554
32309,0.22324014107343204,0.5229339679931049
32310,0.5582711250676834,0.7683653144729279
32311,0.06630692722351866,0.237430408929498
32312,0.4896506267570498,0.6314370477213325
32313,0.10074405006073316,0.14292965415366568
32314,0.1250494715853611,0.6745557942004909
32315,0.11368041135492761,0.27218076671245905
32316,0.058734927417763226,0.8090709497091717
32317,0.11752745043571024,0.5165476112979456
32318,0.06630692722351866,0.39649775853798674
32319,0.14772756118913113,0.7817172253079183
32320,0.029118328829832583,0.07536239552517433
32321,0.1893307528919366,0.5552298247092491
32322,0.034932103943987394,0.13276435117819177
32323,0.6843904232309284,0.8814479806067731
32324,0.1825299250108441,0.6062787779477579
32325,0.2086939553244988,0.4213671784008214
32326,0.2724648201599881,0.22668362085191482
32327,0.01693615978542081,0.27218076671245905
32328,0.043055272406153984,0.13076651074082252
32329,0.14910848620118175,0.3097592943137249
32330,0.2718026670347536,0.5243606032092087
32331,0.1448091930345855,0.6684666612247028
32332,0.08011982351985397,0.20367622065167817
32333,0.017133471944228762,0.06448046029345458
32334,0.08767855508709502,0.4049724471116293
32335,0.09616447086921243,0.06361480447983524
32336,0.06929122833062804,0.196949546499398
32337,0.24352238253043895,0.2800077287358872
32338,0.1129023084725592,0.44191697228987653
32339,0.4187899609967811,0.7051339537024628
32340,0.26050509481133494,0.5217967563586126
32341,0.32650164930095643,0.4044632816982689
32342,0.09001104884058826,0.5906957329061779
32343,0.4807452539153173,0.7974840301374037
32344,0.3833437775955972,0.8808560087715605
32345,0.11946963663363905,0.4153707052148402
32346,0.11331529779990213,0.28506009103914254
32347,0.18537732711887855,0.34456182694964865
32348,0.09830733289793717,0.9223224257727838
32349,0.16807247225517546,0.6304480367580036
32350,0.11177124190448595,0.6611783173685356
32351,0.5806879131812909,0.8034927763059408
32352,0.01693615978542081,0.08916602610553556
32353,0.05824598734377514,0.1011224595298309
32354,0.5133816185095398,0.6834119809211702
32355,0.07581157484121062,0.31865150092676964
32356,0.10568586818848034,0.5270364249058941
32357,0.33909466868902827,0.6044222146717947
32358,0.18134208040192049,0.7481358538773996
32359,0.5507632249578783,0.7949393041029346
32360,0.2022839854445679,0.48210253428349636
32361,0.06356767118516155,0.6299538647982014
32362,0.0743521362782219,0.12829119177356818
32363,0.029628322483935446,0.6361420507844603
32364,0.12571631141914352,0.06448046029345458
32365,0.09920265524396922,0.4946272412983387
32366,0.00971476241824214,0.0584105518053708
32367,0.22312200112423694,0.613298041857626
32368,0.09694955399649435,0.6512087220526762
32369,0.2280031130005657,0.5685401846604089
32370,0.052904194067209795,0.21962211633684164
32371,0.09359798038622631,0.2513554085218397
32372,0.07578333216628702,0.22668362085191482
32373,0.05206538475564086,0.22448707669941667
32374,0.06558111001537806,0.25371757956335766
32375,0.22812727463133992,0.8405859372518198
32376,0.0940528113089789,0.28729102332211304
32377,0.019189744729055387,0.35346968107395305
32378,0.11823557496006352,0.5284963402556154
32379,0.10600013165344041,0.491683880859258
32380,0.1195217115372598,0.5552298247092491
32381,0.045346577641694884,0.24095359259952867
32382,0.20037908250307654,0.6423746224842303
32383,0.20339248218231476,0.7592889632020606
32384,0.06493162687036365,0.13436615812320965
32385,0.07378963074015323,0.2644834549591203
32386,0.10750367366999473,0.34256011931450236
32387,0.6622011405254657,0.6845720140840145
32388,0.06940250126239336,0.3447072223557885
32389,0.04750128228901024,0.09028808094217042
32390,0.02191833603324234,0.6640320912514985
32391,0.17743820383940506,0.64992368648491
32392,0.12554000991145364,0.7994360620356082
32393,0.46993862811906423,0.6123458087319288
32394,0.08065984518365547,0.27218076671245905
32395,0.3837060209998468,0.795561936440308
32396,0.09989131403584119,0.2644834549591203
32397,0.07615151987646906,0.4461956112421259
32398,0.21920899585642342,0.47570449437777457
32399,0.5638721557827133,0.5997434408870362
32400,0.527714030649408,0.6636497950444971
32401,0.08263393550364652,0.6328394962697094
32402,0.040922015549542584,0.263896777907512
32403,0.05376407898542418,0.6721050778796611
32404,0.07496211131625065,0.14687366269831073
32405,0.15590936334762526,0.8814479806067731
32406,0.23702759678568414,0.22488709025251552
32407,0.10855432966822069,0.24028166834787404
32408,0.07578333216628702,0.26863142519406724
32409,0.11141148935985086,0.5402901290213284
32410,0.20367271683348595,0.6241491202053755
32411,0.0078078782779770865,0.0523187234850641
32412,0.047483044400308795,0.08947301276284841
32413,0.0515051750543622,0.24243320659186038
32414,0.1980733960304452,0.8858663785519229
32415,0.07899123695215551,0.27918512783021165
32416,0.6827270463001188,0.9188221005174385
32417,0.10672088274923655,0.5243606032092087
32418,0.04498257106674059,0.14299429228185778
32419,0.21883508018641173,0.22591031127764707
32420,0.3803396215753739,0.4190709617384649
32421,0.10703998667082128,0.4807812901883752
32422,0.06841365365261926,0.3055611742558389
32423,0.09694955399649435,0.5416938148604156
32424,0.42250323189011146,0.59917898645901
32425,0.7257836939187368,0.8507258682152952
32426,0.0419022681193007,0.10108070443981577
32427,0.3335361650373682,0.566037953237039
32428,0.1704618037086495,0.4498769064759581
32429,0.2844184741397601,0.5217967563586126
32430,0.008142272390181235,0.057568128721836934
32431,0.7584952331349422,0.9344753802749057
32432,0.10251219482980513,0.22668362085191482
32433,0.35878003128021346,0.18391041836804212
32434,0.0813508139295114,0.683078824695474
32435,0.13418131175994635,0.8751521531958857
32436,0.09863366688826265,0.348804344233132
32437,0.08199632381182323,0.1999341158808094
32438,0.11168188648998591,0.18902919734597803
32439,0.2897965120035436,0.7269498577346958
32440,0.07309678620855618,0.34720373792561243
32441,0.40817122323698923,0.6080214694010443
32442,0.08263393550364652,0.3598814877083028
32443,0.10236307780672285,0.410049442765114
32444,0.7456443116303642,0.8260026439799593
32445,0.078021668938105,0.2388243735889152
32446,0.18766543994920593,0.6475817763268374
32447,0.08011982351985397,0.22668362085191482
32448,0.07578333216628702,0.22668362085191482
32449,0.08065984518365547,0.19631697519430635
32450,0.4441565981835926,0.8757783470143246
32451,0.0485211390140186,0.4852738230130732
32452,0.02878703933537727,0.39619211102999885
32453,0.503641176169466,0.3352325659323555
32454,0.30520736686763295,0.4110386141440459
32455,0.5167994434205206,0.4940396065778224
32456,0.038390770318522116,0.3222338288404146
32457,0.0755495258387146,0.6663210122972589
32458,0.2509933961780887,0.5427639342584927
32459,0.06602763518425193,0.28565964178661796
32460,0.0863682297785658,0.6377113245591648
32461,0.06810168874086431,0.06886065554302824
32462,0.027370758659453247,0.6635193834815714
32463,0.3357968232346893,0.6721050778796611
32464,0.2494205098902862,0.629240953901493
32465,0.08065984518365547,0.7017121718194119
32466,0.04549151322776219,0.0877156397627775
32467,0.0755495258387146,0.19691311435762066
32468,0.07629654940075518,0.15459315513319205
32469,0.10165864686151943,0.5815542545011136
32470,0.029118328829832583,0.237430408929498
32471,0.08575977544822419,0.23933814445854273
32472,0.11982174707013321,0.29345262514073733
32473,0.05153963947552872,0.30710372584527845
32474,0.05514516340212607,0.3222338288404146
32475,0.27093668192114695,0.9382920789786806
32476,0.013102234268635935,0.2534004265917222
32477,0.04764743817780805,0.12708509255084488
32478,0.2113268234400502,0.7353978285202338
32479,0.018833748162671134,0.24767503057703447
32480,0.20648689878853518,0.21604264261471676
32481,0.17969891522201376,0.22668362085191482
32482,0.0682860490075403,0.5523443390295553
32483,0.17796845872499817,0.5912807825810279
32484,0.33102868539220887,0.7686247719758803
32485,0.08779031761037404,0.20039633447241645
32486,0.06015908674463284,0.17876872931936788
32487,0.42704637813102964,0.6792885714437741
32488,0.10879545314465919,0.28737804208144435
32489,0.4055470409373839,0.8038262530721955
32490,0.20470690615521603,0.856256646684199
32491,0.608276519024255,0.9388844619614565
32492,0.10069818464092137,0.7819760213326236
32493,0.06885334681796455,0.244820371778502
32494,0.19488315477833434,0.899355957502394
32495,0.3430898580800184,0.7686247719758803
32496,0.10672088274923655,0.4680346415761586
32497,0.13549972746243022,0.34097316333114486
32498,0.8123470946368262,0.910193689283014
32499,0.08349470845761167,0.2467254540261894
32500,0.06421982869328711,0.14492701554703247
32501,0.7185538558009824,0.7806465747379167
32502,0.6088948760381144,0.8155420673408595
32503,0.08435036077036714,0.1897376095784814
32504,0.4598532226052915,0.6912520052313433
32505,0.01656205338409204,0.24595265185028628
32506,0.5711550795014262,0.7808864852496685
32507,0.04861249479364389,0.34720373792561243
32508,0.31554025744911224,0.4680346415761586
32509,0.09694955399649435,0.5416938148604156
32510,0.30807962360773394,0.884909988773317
32511,0.36803350874545954,0.5292536947259576
32512,0.07578333216628702,0.22668362085191482
32513,0.48163195724476376,0.5440368098944256
32514,0.05381380906727945,0.38382630507373333
32515,0.3417098369543537,0.13061492424154275
32516,0.1864183172726548,0.3722399933899756
32517,0.11487312318066911,0.29374331255273095
32518,0.4958750655738873,0.6801622550510802
32519,0.2203759934691088,0.8262526494339127
32520,0.037783890247590025,0.3185072595806456
32521,0.06508350975804694,0.244820371778502
32522,0.08065984518365547,0.2784262686163453
32523,0.0863682297785658,0.3598814877083028
32524,0.263223002098714,0.7686247719758803
32525,0.4325436176681492,0.8667434233128526
32526,0.1129464756758243,0.4072472736098035
32527,0.3188783942815963,0.38215930266634984
32528,0.2832933212593247,0.8706868552930157
32529,0.03622392619188777,0.5292536947259576
32530,0.3936402827200217,0.8751521531958857
32531,0.0490680602448142,0.21363358379663885
32532,0.007855692191423149,0.0727525952090822
32533,0.7533899433341593,0.9128563246576349
32534,0.880369109845948,0.8661715305396911
32535,0.04580975730046447,0.10375195489091199
32536,0.36533994219087196,0.3147991084941343
32537,0.7778314947350731,0.8588514582478831
32538,0.13418131175994635,0.30842008173772156
32539,0.09827319815258459,0.08665606280270767
32540,0.08011982351985397,0.37688269180058553
32541,0.16582506873875333,0.34385480593472445
32542,0.15110482468878259,0.422992314116327
32543,0.09584986289942654,0.6397643851693607
32544,0.042002825507303616,0.09818581767862457
32545,0.32871658019026134,0.8808560087715605
32546,0.4538106501141073,0.4153707052148402
32547,0.2019003996487497,0.9182145068482149
32548,0.0485211390140186,0.13392779681218872
32549,0.11141148935985086,0.272929042161863
32550,0.17940138552105286,0.8814479806067731
32551,0.03714401451251722,0.10678062734995923
32552,0.7523699855842522,0.9523813451617957
32553,0.03135238940101918,0.5399473451590852
32554,0.4124696520847669,0.6135736771442991
32555,0.06718355882863362,0.7755024084138598
32556,0.5133816185095398,0.7425076801528641
32557,0.0887565757195476,0.31697800777243285
32558,0.2014439154445655,0.39709530650729635
32559,0.008451871129228525,0.07570593351600083
32560,0.7476071320933166,0.872154221957811
32561,0.10887824754405712,0.3296814591470507
32562,0.12534934597592282,0.24028166834787404
32563,0.49762971940179307,0.6931380687726745
32564,0.48950848560696836,0.9399652060227671
32565,0.11141148935985086,0.31989452776408267
32566,0.09694955399649435,0.6512087220526762
32567,0.19767678022119606,0.7245535998616741
32568,0.10431680097054631,0.2644834549591203
32569,0.18024142364991627,0.5961552912855171
32570,0.024372078424577916,0.33169189619655964
32571,0.6341079325037999,0.7796770779959893
32572,0.10431680097054631,0.6400823713944384
32573,0.0485211390140186,0.13392779681218872
32574,0.10360114413019708,0.91203529205807
32575,0.10630407992890335,0.28032410862506524
32576,0.126240617728542,0.5262531352238501
32577,0.10672088274923655,0.10661096123811455
32578,0.10887824754405712,0.6062787779477579
32579,0.727564564652113,0.8876259376327506
32580,0.4915724294655637,0.5994076239640329
32581,0.13549972746243022,0.7025015243768539
32582,0.12633375219070272,0.8910682603274116
32583,0.09617499967086965,0.39683930980869714
32584,0.7660683590742191,0.9042920773260442
32585,0.08645780390056841,0.4213671784008214
32586,0.16807247225517546,0.4289021383123498
32587,0.15870439083030474,0.8413133316646612
32588,0.11867422404069505,0.4723540429313434
32589,0.078021668938105,0.3313816722168651
32590,0.12050512278171821,0.1980611385342516
32591,0.0863682297785658,0.8751521531958857
32592,0.531162871851242,0.648378144001289
32593,0.06540008999685304,0.7887460852095666
32594,0.10887824754405712,0.29374331255273095
32595,0.07247039401669784,0.4072472736098035
32596,0.2382984296365568,0.5411363660936174
32597,0.03681843380436033,0.8121781793947574
32598,0.20470690615521603,0.36748810518807895
32599,0.0502882448352244,0.2467254540261894
32600,0.19620880347703418,0.2689028501520712
32601,0.10703998667082128,0.6092763538133056
32602,0.6195258115958624,0.8927815859822137
32603,0.06792517311825104,0.1920095204764339
32604,0.007989552401589148,0.054381855268335826
32605,0.13549972746243022,0.34097316333114486
32606,0.0502882448352244,0.34097316333114486
32607,0.12578895529189082,0.29507405180015395
32608,0.08278266480904549,0.1256337945951912
32609,0.3573750618183492,0.8171630879950849
32610,0.7810280427797422,0.9054478715918547
32611,0.780528682511432,0.9388664803164817
32612,0.07635978289721,0.22488709025251552
32613,0.042260567828345585,0.057568128721836934
32614,0.16370406564423132,0.40159061990589096
32615,0.17743820383940506,0.8808560087715605
32616,0.12464239226510587,0.7245535998616741
32617,0.16772336505715585,0.9155578899784366
32618,0.8490995709539033,0.4228302677150836
32619,0.08409252838888334,0.1980310603581973
32620,0.4098338910616122,0.8797731900587613
32621,0.13418131175994635,0.6263131425573631
32622,0.0863682297785658,0.2624890355214817
32623,0.0747306337499885,0.2972201902691356
32624,0.376759927929049,0.6136359606314977
32625,0.21705018047477012,0.49327593868395736
32626,0.12674004394260932,0.5697267992498624
32627,0.11025024235463933,0.25234846743897477
32628,0.8532125023735486,0.968686943242285
32629,0.0863682297785658,0.2369611077172905
32630,0.23330793179788495,0.6632063906386648
32631,0.2039346507527684,0.7741783122760966
32632,0.10672088274923655,0.10661096123811455
32633,0.7207721548329131,0.8546227912988522
32634,0.10887824754405712,0.09818581767862457
32635,0.316161797117394,0.6016271418306117
32636,0.22871644650200731,0.5083531914883879
32637,0.06825686574633777,0.2798060805839366
32638,0.6043397674856935,0.864362449154453
32639,0.08206091422826003,0.6016271418306117
32640,0.11141148935985086,0.8469678421851167
32641,0.19923673940262734,0.5833159556660698
32642,0.1973480361867766,0.4407181402312545
32643,0.062256100164546,0.7741783122760966
32644,0.7179666004946698,0.7904534667496702
32645,0.10855432966822069,0.5552298247092491
32646,0.11982174707013321,0.5652873350491808
32647,0.37500031815465146,0.629240953901493
32648,0.36818428467773295,0.6806850833144518
32649,0.17749705515819184,0.37457129698091146
32650,0.0863682297785658,0.6543764745508069
32651,0.43823505941061625,0.6387188473404594
32652,0.6562895600473253,0.7686247719758803
32653,0.2039346507527684,0.4072472736098035
32654,0.07463122742777023,0.7012053158304026
32655,0.018289188041927782,0.6774092864060399
32656,0.36496361586998893,0.6248622440157533
32657,0.46741040408436213,0.3546533591315468
32658,0.0502882448352244,0.566037953237039
32659,0.2903941493743235,0.45727159780682286
32660,0.11141148935985086,0.272929042161863
32661,0.14277985031560247,0.7835943709578193
32662,0.1069978505726258,0.13073089937387639
32663,0.19677386189133042,0.9128563246576349
32664,0.13988985130807693,0.2624890355214817
32665,0.05668872592661981,0.8472111870892813
32666,0.06792517311825104,0.2667612637693072
32667,0.4991691565189505,0.8260026439799593
32668,0.01693615978542081,0.03549449989119059
32669,0.08349470845761167,0.34097316333114486
32670,0.480471421251377,0.38382630507373333
32671,0.043055272406153984,0.2467254540261894
32672,0.4208258159108115,0.5442441602689811
32673,0.08263393550364652,0.30842008173772156
32674,0.045346577641694884,0.0767226416427465
32675,0.017371911344290634,0.06952255174513472
32676,0.3208073710478132,0.7279990777034732
32677,0.08263393550364652,0.7494208396266026
32678,0.06540008999685304,0.48388708981202844
32679,0.043703972786186984,0.16479243920735115
32680,0.06809811672958693,0.18902919734597803
32681,0.0887565757195476,0.25783697632563146
32682,0.10236307780672285,0.9085253491060625
32683,0.3299189461004854,0.44571784466833136
32684,0.0806034384588635,0.11550373968378161
32685,0.044256565742117504,0.5888136619412571
32686,0.078021668938105,0.3244824724986052
32687,0.0755495258387146,0.5099012738562159
32688,0.03785655039842466,0.2644834549591203
32689,0.7289999178418429,0.8808560087715605
32690,0.08288770047610745,0.5253445751205462
32691,0.0933189811673324,0.13896408606211202
32692,0.0485211390140186,0.08916602610553556
32693,0.16142972232449787,0.5292536947259576
32694,0.20936953460554747,0.3855664365975084
32695,0.2844184741397601,0.7377515084769382
32696,0.27613104420715284,0.7025015243768539
32697,0.06898114878054575,0.324482704187646
32698,0.17469868885216477,0.7321942436173269
32699,0.6257024660374477,0.4591209804445943
32700,0.16643125997972055,0.3730283970517809
32701,0.02878703933537727,0.08916602610553556
32702,0.11752745043571024,0.5402901290213284
32703,0.042376440259683346,0.06945965636976324
32704,0.23960513196510438,0.21676785449808414
32705,0.2039346507527684,0.3527451718206487
32706,0.09368476620231214,0.36495445730066417
32707,0.10236307780672285,0.410049442765114
32708,0.08496708781455266,0.25810527167085884
32709,0.19620880347703418,0.4072472736098035
32710,0.1001525446214329,0.2644225062083097
32711,0.1864183172726548,0.7592889632020606
32712,0.29636681340655374,0.5999845699219498
32713,0.10887824754405712,0.237430408929498
32714,0.11177124190448595,0.5836943130561042
32715,0.09568154997437035,0.2814505354302784
32716,0.11141148935985086,0.19691311435762066
32717,0.0485211390140186,0.20130316737778176
32718,0.05212557943261563,0.1509322225280994
32719,0.01634516536512374,0.10258580775055173
32720,0.06792517311825104,0.8144784985181176
32721,0.14339300194469015,0.3142730832002751
32722,0.1642014706280315,0.5326048510783209
32723,0.08349470845761167,0.2467254540261894
32724,0.49889911973721196,0.21191213673093737
32725,0.2694203681946675,0.6143177270327664
32726,0.14966085694428066,0.5969371002323035
32727,0.253602088547956,0.7916016568291989
32728,0.08153798353602136,0.21363358379663885
32729,0.18976826055786528,0.39616242435879395
32730,0.01579378646602064,0.10661096123811455
32731,0.42438064056638614,0.9382920789786806
32732,0.15936677754403963,0.5472379212541274
32733,0.15794844952435483,0.28892136675472385
32734,0.10484405107530284,0.21960176522200436
32735,0.09694955399649435,0.3352325659323555
32736,0.05822387625136234,0.15364678172439894
32737,0.04589625432921065,0.34720373792561243
32738,0.08065984518365547,0.27218076671245905
32739,0.0693776307699022,0.13392779681218872
32740,0.11141148935985086,0.8144784985181176
32741,0.047483044400308795,0.24095359259952867
32742,0.1129464756758243,0.5917931339606366
32743,0.045346577641694884,0.10962953506347387
32744,0.08424114099257138,0.5567893016497756
32745,0.34180570448284003,0.5863231501445764
32746,0.42134357330958133,0.4739472462641648
32747,0.038390770318522116,0.16429582720330516
32748,0.18537732711887855,0.7158931618314398
32749,0.1864183172726548,0.34097316333114486
32750,0.47186596865542496,0.8751521531958857
32751,0.02985799641558643,0.8808560087715605
32752,0.07635978289721,0.214161609254159
32753,0.26436324576064285,0.5691763292599041
32754,0.017709160287060224,0.0727854060344801
32755,0.6453185706398216,0.8574287940248234
32756,0.2039346507527684,0.5204476678550198
32757,0.011812754484636425,0.04228629934975718
32758,0.7533899433341593,0.9128563246576349
32759,0.27975302203442576,0.8236604547086512
32760,0.11487312318066911,0.1562205590782351
32761,0.10236307780672285,0.7284537443917508
32762,0.04225883148881501,0.19020442483230893
32763,0.03622392619188777,0.18862648313859695
32764,0.08065984518365547,0.08916602610553556
32765,0.1407281015961536,0.24348962242637937
32766,0.08065984518365547,0.27218076671245905
32767,0.23330793179788495,0.49719639035981705
32768,0.07184695895454567,0.3339740185080675
32769,0.015110280004244489,0.03710339032328972
32770,0.42438064056638614,0.9085253491060625
32771,0.07925564035862707,0.18697482200048177
32772,0.15794844952435483,0.35181248671359083
32773,0.01919882193733555,0.0776411798253419
32774,0.07925564035862707,0.26039818288735705
32775,0.10431680097054631,0.4573493599984346
32776,0.05208389057799722,0.6912520052313433
32777,0.34180570448284003,0.5863231501445764
32778,0.10774020317100194,0.1008768806525725
32779,0.33779274618109256,0.679593839119142
32780,0.11100715326126408,0.12701196644894897
32781,0.6421622393480065,0.5120744751656355
32782,0.04818500995014041,0.8523610811690727
32783,0.020391793487179302,0.3622526753965796
32784,0.4725459654345017,0.8330118467939911
32785,0.027587346292343697,0.2047176531537574
32786,0.7030874000747478,0.835610321457368
32787,0.1960076973864269,0.5253820204736306
32788,0.1850057193783566,0.38273553448306363
32789,0.4473884390639528,0.8188172581569579
32790,0.5277751021493787,0.49076483186534864
32791,0.1652612526190774,0.7488466756581569
32792,0.6164658921885623,0.8927391992495327
32793,0.19399986635146782,0.3039332180706544
32794,0.047483044400308795,0.6376065898030945
32795,0.04246010194936672,0.18697482200048177
32796,0.7165865480690333,0.47570449437777457
32797,0.08780812780603943,0.32351448225152074
32798,0.06721458277451339,0.29812451940912205
32799,0.2574535136272647,0.8655628548776351
32800,0.019189744729055387,0.2590835820065383
32801,0.51271397199109,0.6187484187123529
32802,0.3806757304042018,0.4234224385293421
32803,0.07578333216628702,0.16070106588327773
32804,0.2888168264062997,0.6314910743541831
32805,0.127090491022962,0.27061800544718567
32806,0.13914910136791972,0.1330357242695001
32807,0.030093319198715492,0.5180149668939742
32808,0.10703998667082128,0.38215930266634984
32809,0.16931068224703683,0.2939547068630362
32810,0.3555493727069331,0.7488466756581569
32811,0.09627838144756619,0.3339740185080675
32812,0.0325653063855913,0.12180988033751114
32813,0.05208389057799722,0.12483082236937525
32814,0.07496211131625065,0.18697482200048177
32815,0.3012175679971379,0.5607151761451358
32816,0.1864183172726548,0.4419942498320875
32817,0.10745619591446393,0.760320595596554
32818,0.40025648568732863,0.8216044830346527
32819,0.12899194591333454,0.26647230699513275
32820,0.0485211390140186,0.0583566306431422
32821,0.3637551022334802,0.4199900353344081
32822,0.07236145325828121,0.410049442765114
32823,0.40455492647997743,0.6534684749442964
32824,0.08862936396664527,0.5114480484230534
32825,0.4443854384923703,0.6637197332191348
32826,0.6995748861786351,0.8577261495191058
32827,0.045071031500461586,0.4462730386837906
32828,0.09539467584219907,0.623936894842323
32829,0.7460278313004685,0.8628022724211758
32830,0.06558111001537806,0.1505458699879382
32831,0.03622392619188777,0.12829119177356818
32832,0.023753503742344917,0.6034875361521869
32833,0.053525021845051,0.22488709025251552
32834,0.2310078475338318,0.6840632919764749
32835,0.13469600024075895,0.6961190144050413
32836,0.5954648804747742,0.4680346415761586
